,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
2409,30,services,married,secondary,yes,-846,yes,no,unknown,13,may,1,-1,0,unknown,no
27455,49,services,married,primary,no,4713,yes,no,telephone,21,nov,1,-1,0,unknown,no
17950,41,management,married,tertiary,no,636,yes,no,telephone,30,jul,2,-1,0,unknown,no
27642,36,management,single,tertiary,no,339,no,no,cellular,21,nov,6,-1,0,unknown,no
16874,56,management,married,unknown,no,353,no,yes,cellular,25,jul,2,-1,0,unknown,no
26378,56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,1,-1,0,unknown,no
7268,26,technician,single,tertiary,no,8839,yes,no,unknown,29,may,3,-1,0,unknown,no
24220,57,management,married,secondary,no,7162,no,no,cellular,17,nov,1,-1,0,unknown,no
23267,52,technician,married,secondary,no,1697,no,yes,cellular,27,aug,4,-1,0,unknown,no
20358,42,management,married,tertiary,no,1161,no,no,cellular,11,aug,5,-1,0,unknown,no
30703,38,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,2,-1,0,unknown,no
28168,47,management,married,tertiary,no,1425,no,no,cellular,29,jan,1,-1,0,unknown,no
20720,46,services,married,secondary,no,111,no,no,cellular,13,aug,2,-1,0,unknown,no
7897,43,services,married,secondary,no,192,yes,yes,unknown,30,may,2,-1,0,unknown,no
16719,33,self-employed,married,tertiary,no,277,no,no,cellular,24,jul,2,-1,0,unknown,no
40493,29,management,single,tertiary,no,4331,no,no,cellular,7,jul,1,-1,0,unknown,no
20394,45,blue-collar,married,primary,no,6753,no,no,cellular,11,aug,9,-1,0,unknown,no
29127,29,admin.,single,secondary,no,196,no,no,telephone,2,feb,1,-1,0,unknown,no
10056,55,admin.,married,secondary,no,994,no,no,unknown,11,jun,2,-1,0,unknown,no
30715,50,unknown,single,secondary,no,86,no,no,telephone,6,feb,8,-1,0,unknown,no
13113,40,services,married,primary,no,-45,no,yes,cellular,8,jul,1,-1,0,unknown,no
4170,31,blue-collar,single,secondary,no,259,yes,no,unknown,19,may,1,-1,0,unknown,no
33954,26,self-employed,single,tertiary,no,1078,no,no,cellular,30,apr,2,-1,0,unknown,no
21714,33,technician,single,tertiary,no,123,no,no,cellular,19,aug,1,-1,0,unknown,no
6525,39,technician,married,primary,no,169,yes,no,unknown,27,may,2,-1,0,unknown,no
29567,32,services,married,secondary,no,1844,yes,yes,cellular,3,feb,4,201,6,failure,no
21142,34,management,married,tertiary,no,3031,no,no,cellular,14,aug,6,-1,0,unknown,no
5295,34,admin.,single,secondary,no,5547,yes,no,unknown,23,may,1,-1,0,unknown,no
30194,30,blue-collar,single,secondary,no,574,no,no,cellular,5,feb,6,-1,0,unknown,no
28820,26,admin.,single,secondary,no,802,no,no,cellular,30,jan,1,2,2,other,no
44685,51,technician,married,secondary,no,980,no,no,cellular,6,sep,2,-1,0,unknown,no
37181,35,blue-collar,married,secondary,no,247,yes,yes,cellular,13,may,1,352,5,failure,no
8126,42,blue-collar,married,secondary,no,-21,no,no,unknown,2,jun,1,-1,0,unknown,no
25865,35,management,married,tertiary,no,16,no,no,cellular,19,nov,1,-1,0,unknown,no
1100,30,blue-collar,married,primary,no,145,yes,no,unknown,7,may,2,-1,0,unknown,no
17108,45,services,married,secondary,no,88,yes,no,cellular,25,jul,4,-1,0,unknown,no
4683,30,services,single,secondary,no,862,yes,yes,unknown,20,may,2,-1,0,unknown,no
18423,49,admin.,married,secondary,no,1629,no,no,cellular,31,jul,2,-1,0,unknown,no
19075,40,management,married,secondary,no,1251,yes,no,cellular,5,aug,1,-1,0,unknown,no
25628,49,services,married,unknown,no,1990,yes,no,cellular,19,nov,4,-1,0,unknown,no
17990,36,entrepreneur,single,secondary,no,296,no,no,cellular,30,jul,2,-1,0,unknown,no
31357,44,management,married,tertiary,no,3665,no,no,cellular,17,mar,1,-1,0,unknown,no
39064,32,blue-collar,single,secondary,no,1670,yes,no,cellular,18,may,1,-1,0,unknown,no
6177,28,blue-collar,married,secondary,no,110,yes,no,unknown,27,may,1,-1,0,unknown,no
18772,36,management,married,tertiary,no,1594,yes,no,cellular,31,jul,5,-1,0,unknown,no
3524,40,blue-collar,married,primary,no,902,yes,no,unknown,15,may,4,-1,0,unknown,no
27928,46,management,single,tertiary,no,625,no,no,cellular,28,jan,1,163,5,other,no
7013,30,technician,single,tertiary,no,419,yes,yes,unknown,28,may,3,-1,0,unknown,no
27570,49,management,married,tertiary,no,2147,no,no,cellular,21,nov,2,-1,0,unknown,no
30242,29,services,married,primary,no,549,yes,no,cellular,5,feb,1,245,2,failure,no
28581,33,blue-collar,single,secondary,no,56,yes,no,cellular,29,jan,4,-1,0,unknown,no
1436,30,blue-collar,single,secondary,no,648,yes,yes,unknown,8,may,1,-1,0,unknown,no
4385,48,technician,single,secondary,no,479,no,no,unknown,20,may,5,-1,0,unknown,no
6896,50,admin.,single,secondary,no,330,yes,no,unknown,28,may,1,-1,0,unknown,no
20323,59,blue-collar,married,primary,no,914,no,no,cellular,11,aug,8,-1,0,unknown,no
35670,56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1,360,2,failure,no
36946,43,unemployed,divorced,primary,no,-70,yes,no,cellular,12,may,2,-1,0,unknown,no
37510,32,services,married,tertiary,no,4908,no,yes,cellular,13,may,2,-1,0,unknown,no
21764,53,technician,married,secondary,no,428,no,no,cellular,19,aug,4,-1,0,unknown,no
19983,32,technician,single,tertiary,no,881,no,no,cellular,8,aug,1,-1,0,unknown,no
14670,45,management,married,tertiary,no,0,no,yes,cellular,15,jul,4,-1,0,unknown,no
558,39,blue-collar,divorced,unknown,no,170,yes,no,unknown,6,may,2,-1,0,unknown,no
451,40,services,married,secondary,no,71,no,no,unknown,6,may,1,-1,0,unknown,no
44485,55,services,married,tertiary,no,2877,no,no,cellular,9,aug,1,91,2,other,no
39946,35,technician,divorced,secondary,no,2823,yes,no,cellular,2,jun,4,96,2,failure,no
32944,46,services,divorced,primary,no,3854,yes,no,cellular,17,apr,2,150,4,other,no
15557,54,management,divorced,tertiary,no,1295,yes,no,cellular,21,jul,10,-1,0,unknown,no
28136,33,services,married,secondary,no,360,yes,no,cellular,29,jan,1,185,13,other,no
18077,59,management,married,tertiary,no,1308,no,no,cellular,30,jul,4,-1,0,unknown,no
24907,35,technician,single,secondary,no,7530,no,no,cellular,18,nov,1,-1,0,unknown,no
2358,26,services,married,secondary,no,54,yes,no,unknown,13,may,1,-1,0,unknown,no
7249,47,blue-collar,married,secondary,no,7985,yes,no,unknown,29,may,1,-1,0,unknown,no
469,44,self-employed,married,tertiary,no,292,yes,no,unknown,6,may,1,-1,0,unknown,no
10521,46,technician,divorced,secondary,no,454,no,no,unknown,16,jun,2,-1,0,unknown,no
18947,41,management,single,tertiary,no,4477,no,no,cellular,4,aug,2,-1,0,unknown,no
5690,44,technician,divorced,secondary,no,106,yes,no,unknown,26,may,1,-1,0,unknown,no
2128,35,blue-collar,married,secondary,no,362,yes,no,unknown,12,may,2,-1,0,unknown,no
5946,30,technician,single,tertiary,no,975,yes,no,unknown,26,may,1,-1,0,unknown,no
37173,50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,1,370,1,failure,no
20903,30,management,single,tertiary,no,717,yes,no,cellular,13,aug,3,-1,0,unknown,no
27334,34,management,married,tertiary,no,6203,no,no,telephone,21,nov,2,-1,0,unknown,no
26840,51,admin.,married,secondary,no,4178,yes,no,cellular,20,nov,4,174,1,failure,no
37159,33,management,married,secondary,no,350,yes,no,cellular,13,may,1,350,2,failure,no
15528,33,blue-collar,married,secondary,no,137,no,yes,cellular,18,jul,12,-1,0,unknown,no
23030,41,management,married,tertiary,no,725,no,no,cellular,26,aug,10,-1,0,unknown,no
32710,32,blue-collar,single,secondary,no,1415,yes,no,cellular,17,apr,1,345,1,failure,no
37077,39,blue-collar,married,secondary,no,1419,yes,no,cellular,13,may,12,349,1,other,no
7369,28,technician,married,secondary,no,1180,yes,no,unknown,29,may,3,-1,0,unknown,no
37960,44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,5,350,1,other,no
19074,47,management,married,tertiary,no,295,yes,no,cellular,5,aug,1,-1,0,unknown,no
29645,26,blue-collar,single,secondary,no,2353,no,no,cellular,3,feb,2,-1,0,unknown,no
16642,31,self-employed,married,secondary,no,296,yes,yes,cellular,24,jul,1,-1,0,unknown,no
34221,26,services,single,secondary,no,256,yes,no,cellular,4,may,2,-1,0,unknown,no
26391,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,1,-1,0,unknown,no
15200,53,retired,divorced,secondary,no,-477,no,no,cellular,17,jul,2,-1,0,unknown,no
25097,34,technician,married,tertiary,no,544,yes,yes,cellular,18,nov,2,-1,0,unknown,no
6077,34,management,married,tertiary,no,4131,yes,no,unknown,27,may,7,-1,0,unknown,no
10156,45,unknown,married,primary,no,44,no,no,unknown,11,jun,1,-1,0,unknown,no
37743,43,entrepreneur,married,primary,no,2315,yes,yes,cellular,14,may,1,-1,0,unknown,no
1641,44,blue-collar,married,secondary,no,85,yes,no,unknown,9,may,2,-1,0,unknown,no
32854,34,management,married,tertiary,no,11,yes,no,cellular,17,apr,1,150,2,failure,no
25566,39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,2,-1,0,unknown,no
13428,26,services,married,secondary,no,25,no,no,cellular,9,jul,1,-1,0,unknown,no
13233,55,technician,married,secondary,no,477,no,no,cellular,8,jul,1,-1,0,unknown,no
28108,33,management,single,tertiary,no,3770,no,no,cellular,28,jan,2,-1,0,unknown,no
14830,28,admin.,married,secondary,yes,105,no,no,cellular,16,jul,1,-1,0,unknown,no
5265,31,blue-collar,married,secondary,no,714,yes,no,unknown,23,may,1,-1,0,unknown,no
12160,56,unemployed,married,secondary,no,733,yes,no,unknown,20,jun,3,-1,0,unknown,no
15962,43,technician,married,tertiary,no,788,no,yes,cellular,22,jul,3,-1,0,unknown,no
24424,42,unemployed,married,secondary,no,4544,no,no,cellular,17,nov,2,-1,0,unknown,no
13279,58,management,married,tertiary,no,913,no,yes,cellular,8,jul,6,-1,0,unknown,no
13205,52,blue-collar,single,secondary,no,288,yes,no,cellular,8,jul,2,-1,0,unknown,no
25478,30,management,married,tertiary,no,314,no,no,cellular,19,nov,2,175,2,success,no
19574,50,services,married,secondary,no,5569,no,no,cellular,7,aug,4,-1,0,unknown,no
12943,29,blue-collar,married,secondary,no,-305,yes,yes,cellular,7,jul,1,-1,0,unknown,no
15356,31,management,single,tertiary,no,3142,yes,no,cellular,18,jul,1,-1,0,unknown,no
40062,33,technician,single,tertiary,no,154,no,no,cellular,4,jun,2,78,2,failure,no
3381,60,retired,married,primary,no,751,yes,no,unknown,15,may,1,-1,0,unknown,no
18333,41,blue-collar,married,secondary,no,750,yes,no,cellular,31,jul,2,-1,0,unknown,no
35413,34,management,married,tertiary,no,676,no,no,cellular,7,may,1,177,1,success,no
37607,32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,1,175,3,success,no
35254,31,self-employed,married,tertiary,no,259,yes,no,cellular,7,may,1,-1,0,unknown,no
11942,48,technician,married,secondary,no,71,no,no,unknown,20,jun,4,-1,0,unknown,no
27903,48,management,single,tertiary,no,-295,no,yes,cellular,28,jan,1,190,2,failure,no
31816,71,housemaid,married,primary,no,227,no,no,cellular,8,apr,1,-1,0,unknown,no
6719,36,blue-collar,married,secondary,no,21,yes,no,unknown,28,may,1,-1,0,unknown,no
21116,42,management,married,tertiary,no,36,no,no,cellular,14,aug,2,-1,0,unknown,no
20431,31,management,single,tertiary,no,123,no,no,cellular,12,aug,2,-1,0,unknown,no
41686,36,management,married,tertiary,no,22,no,no,cellular,2,oct,2,-1,0,unknown,no
3088,31,admin.,single,secondary,no,358,yes,no,unknown,14,may,1,-1,0,unknown,no
15401,30,services,married,secondary,no,-27,yes,no,cellular,18,jul,1,-1,0,unknown,no
20939,45,blue-collar,married,secondary,no,241,no,no,cellular,13,aug,5,-1,0,unknown,no
28566,48,technician,married,secondary,no,101,yes,no,cellular,29,jan,2,192,3,failure,no
24043,28,blue-collar,single,secondary,no,9,yes,no,unknown,17,oct,1,-1,0,unknown,no
23138,52,blue-collar,married,primary,no,382,no,yes,cellular,26,aug,7,-1,0,unknown,no
27193,36,management,married,tertiary,no,3537,yes,no,cellular,21,nov,2,-1,0,unknown,no
20650,33,management,married,tertiary,no,519,no,no,cellular,12,aug,3,-1,0,unknown,no
18765,46,management,divorced,tertiary,no,4917,yes,yes,cellular,31,jul,2,-1,0,unknown,no
41898,39,management,married,tertiary,no,1802,no,no,cellular,20,oct,1,336,1,failure,no
15891,38,services,married,secondary,yes,-433,yes,no,cellular,21,jul,2,-1,0,unknown,no
40978,77,retired,married,secondary,no,610,no,no,cellular,13,aug,3,-1,0,unknown,no
347,39,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,2,-1,0,unknown,no
5292,37,admin.,divorced,tertiary,no,4303,yes,no,unknown,23,may,1,-1,0,unknown,no
20861,52,management,single,tertiary,no,556,no,no,cellular,13,aug,6,-1,0,unknown,no
44924,35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,1,808,12,failure,no
1585,52,management,divorced,secondary,no,123,no,no,unknown,8,may,2,-1,0,unknown,no
26446,34,services,single,secondary,no,16,yes,no,cellular,20,nov,1,-1,0,unknown,no
23351,48,blue-collar,married,primary,no,2321,no,no,cellular,27,aug,7,-1,0,unknown,no
22936,32,technician,single,secondary,no,39,no,no,cellular,26,aug,11,-1,0,unknown,no
7621,42,management,married,tertiary,no,1767,yes,no,unknown,30,may,1,-1,0,unknown,no
44939,79,retired,divorced,primary,no,336,no,no,cellular,6,oct,1,184,1,other,no
473,39,blue-collar,married,secondary,no,983,yes,no,unknown,6,may,1,-1,0,unknown,no
20279,31,management,single,tertiary,no,498,no,no,cellular,11,aug,2,-1,0,unknown,no
19919,30,management,single,tertiary,no,0,no,no,cellular,8,aug,5,-1,0,unknown,no
3755,43,admin.,single,secondary,no,6,no,no,unknown,16,may,1,-1,0,unknown,no
2282,40,blue-collar,married,primary,no,570,yes,no,unknown,12,may,3,-1,0,unknown,no
20473,31,technician,single,secondary,no,279,no,no,cellular,12,aug,2,-1,0,unknown,no
42574,89,retired,divorced,primary,no,1323,no,no,telephone,29,dec,4,189,1,other,no
21529,49,technician,married,secondary,no,25,yes,yes,cellular,19,aug,2,-1,0,unknown,no
41229,27,student,single,tertiary,no,5741,no,no,cellular,21,aug,1,88,1,failure,no
9185,37,admin.,married,secondary,no,637,no,no,unknown,5,jun,1,-1,0,unknown,no
23691,47,services,married,secondary,no,5,no,no,cellular,28,aug,1,-1,0,unknown,no
27863,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1,-1,0,unknown,no
21011,39,technician,married,tertiary,no,99,no,no,cellular,14,aug,2,-1,0,unknown,no
7508,32,management,single,tertiary,no,3886,yes,yes,unknown,29,may,7,-1,0,unknown,no
17556,45,technician,married,secondary,no,49,no,no,cellular,29,jul,2,-1,0,unknown,no
3491,47,admin.,married,secondary,no,257,yes,no,unknown,15,may,11,-1,0,unknown,no
32945,39,technician,married,primary,no,2118,yes,no,cellular,17,apr,2,-1,0,unknown,no
22154,42,technician,single,secondary,no,0,no,no,cellular,21,aug,2,-1,0,unknown,no
13457,51,entrepreneur,married,tertiary,no,-267,yes,no,cellular,9,jul,1,-1,0,unknown,no
27286,37,management,married,tertiary,no,11391,yes,no,cellular,21,nov,1,-1,0,unknown,no
26399,37,management,married,tertiary,no,7100,no,no,cellular,20,nov,2,-1,0,unknown,no
10319,49,blue-collar,married,tertiary,no,1784,no,no,unknown,12,jun,1,-1,0,unknown,no
35197,30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,1,-1,0,unknown,no
25578,37,self-employed,married,tertiary,no,804,yes,no,cellular,19,nov,1,170,1,other,no
6877,44,blue-collar,married,secondary,no,-73,yes,no,unknown,28,may,9,-1,0,unknown,no
13735,39,services,single,primary,no,4453,yes,no,cellular,10,jul,1,-1,0,unknown,no
14499,55,blue-collar,married,primary,no,284,no,yes,telephone,14,jul,4,-1,0,unknown,no
38539,32,services,divorced,secondary,no,-34,yes,no,cellular,15,may,2,-1,0,unknown,no
5181,30,blue-collar,single,secondary,no,906,yes,yes,unknown,21,may,7,-1,0,unknown,no
7971,41,services,married,secondary,no,-141,yes,yes,unknown,2,jun,3,-1,0,unknown,no
5461,45,blue-collar,married,primary,no,0,no,no,unknown,23,may,5,-1,0,unknown,no
27976,36,management,married,tertiary,no,0,yes,no,cellular,28,jan,1,250,1,other,no
33148,46,blue-collar,divorced,secondary,no,168,yes,no,cellular,20,apr,1,336,4,other,no
28915,32,management,married,tertiary,no,71,no,no,cellular,2,feb,1,-1,0,unknown,no
2281,34,entrepreneur,single,tertiary,no,714,yes,no,unknown,12,may,4,-1,0,unknown,no
15346,29,services,single,secondary,yes,-308,no,no,cellular,18,jul,1,-1,0,unknown,no
19196,36,management,single,tertiary,no,546,yes,no,cellular,6,aug,3,-1,0,unknown,no
7192,32,services,single,secondary,no,187,yes,no,unknown,29,may,1,-1,0,unknown,no
21202,34,management,single,tertiary,no,454,no,no,cellular,14,aug,3,-1,0,unknown,no
3570,30,services,married,secondary,no,271,yes,no,unknown,15,may,1,-1,0,unknown,no
22838,51,services,married,secondary,no,135,no,no,cellular,25,aug,4,-1,0,unknown,no
26322,34,technician,married,tertiary,no,8077,yes,no,cellular,20,nov,2,-1,0,unknown,no
2762,44,entrepreneur,married,secondary,no,0,no,no,unknown,14,may,2,-1,0,unknown,no
20443,30,management,single,tertiary,no,220,no,yes,cellular,12,aug,2,-1,0,unknown,no
2170,47,entrepreneur,married,unknown,yes,-1445,yes,no,unknown,12,may,2,-1,0,unknown,no
27158,39,unknown,single,unknown,no,2822,no,no,cellular,21,nov,3,-1,0,unknown,no
13772,38,technician,married,secondary,no,-475,yes,no,cellular,10,jul,1,-1,0,unknown,no
27977,47,technician,married,secondary,no,487,no,no,cellular,28,jan,2,177,1,failure,no
24449,44,admin.,married,secondary,no,4826,yes,no,cellular,17,nov,1,185,4,other,no
11221,58,management,married,tertiary,no,3768,yes,no,unknown,18,jun,1,-1,0,unknown,no
4178,26,blue-collar,single,secondary,no,-5,no,no,unknown,19,may,1,-1,0,unknown,no
34138,59,housemaid,married,primary,no,182,no,no,cellular,30,apr,1,86,1,failure,no
22280,35,unknown,married,primary,no,4144,no,no,cellular,21,aug,3,-1,0,unknown,no
39309,35,technician,married,secondary,no,-706,yes,yes,cellular,18,may,2,-1,0,unknown,no
15786,37,self-employed,married,secondary,yes,0,no,yes,cellular,21,jul,1,-1,0,unknown,no
8611,41,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,5,-1,0,unknown,no
40287,28,admin.,single,secondary,no,2,no,no,cellular,15,jun,1,-1,0,unknown,no
10423,40,housemaid,married,secondary,no,84,yes,yes,unknown,12,jun,7,-1,0,unknown,no
19451,51,services,married,tertiary,no,0,no,no,cellular,7,aug,8,-1,0,unknown,no
39207,29,entrepreneur,single,tertiary,no,219,yes,no,cellular,18,may,2,356,1,failure,no
7485,37,management,married,tertiary,no,1689,yes,no,unknown,29,may,2,-1,0,unknown,no
31555,56,admin.,married,primary,no,0,yes,no,cellular,3,apr,2,227,4,failure,no
33232,48,management,married,tertiary,no,161,yes,no,cellular,20,apr,1,-1,0,unknown,no
34811,27,entrepreneur,married,unknown,no,345,yes,yes,cellular,6,may,1,289,4,failure,no
23553,34,technician,single,secondary,no,0,no,no,cellular,28,aug,4,-1,0,unknown,no
1119,39,technician,single,unknown,no,0,yes,no,unknown,7,may,1,-1,0,unknown,no
2030,48,blue-collar,married,primary,no,418,yes,no,unknown,9,may,3,-1,0,unknown,no
37168,35,blue-collar,single,unknown,no,88,no,no,cellular,13,may,2,-1,0,unknown,no
8041,51,admin.,married,secondary,no,1415,yes,no,unknown,2,jun,3,-1,0,unknown,no
40900,58,blue-collar,divorced,primary,no,1299,no,no,cellular,12,aug,1,-1,0,unknown,no
29804,53,self-employed,single,unknown,no,289,no,no,cellular,4,feb,1,-1,0,unknown,no
30933,31,unemployed,single,tertiary,no,381,yes,no,cellular,9,feb,2,-1,0,unknown,no
23921,59,technician,married,secondary,no,0,no,no,cellular,29,aug,2,-1,0,unknown,no
29858,47,management,married,tertiary,no,274,no,yes,cellular,4,feb,2,-1,0,unknown,no
20671,49,blue-collar,married,secondary,no,3779,yes,no,cellular,12,aug,9,-1,0,unknown,no
37396,37,services,single,tertiary,no,72,yes,no,cellular,13,may,2,370,1,failure,no
40804,28,student,single,secondary,no,5916,no,no,cellular,11,aug,1,81,6,failure,no
25217,48,admin.,married,secondary,no,1208,no,no,telephone,18,nov,4,-1,0,unknown,no
10540,48,management,married,tertiary,no,342,no,no,unknown,16,jun,1,-1,0,unknown,no
