,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
311,31,blue-collar,married,secondary,no,631,yes,no,cellular,20,apr,2,152,2,failure,no
312,31,blue-collar,single,secondary,no,199,no,no,telephone,30,apr,1,-1,0,unknown,no
313,36,management,single,tertiary,yes,-559,yes,no,unknown,2,jun,2,-1,0,unknown,no
314,40,management,married,tertiary,no,7780,no,no,telephone,4,may,1,355,1,other,no
315,39,blue-collar,married,secondary,no,-196,yes,no,cellular,8,may,2,-1,0,unknown,no
316,36,blue-collar,married,unknown,no,-417,yes,no,unknown,27,may,3,-1,0,unknown,no
317,33,management,single,tertiary,no,1345,yes,no,cellular,29,jan,1,262,3,failure,no
318,41,blue-collar,married,secondary,no,1020,yes,no,unknown,29,may,1,-1,0,unknown,no
319,46,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,3,-1,0,unknown,no
320,35,technician,single,tertiary,no,914,no,no,unknown,3,jun,1,-1,0,unknown,no
321,57,admin.,divorced,secondary,no,-140,yes,no,unknown,28,may,2,-1,0,unknown,no
322,42,management,married,secondary,no,4314,no,no,cellular,7,jul,1,-1,0,unknown,no
323,46,management,divorced,tertiary,no,3,yes,yes,cellular,5,aug,1,-1,0,unknown,no
324,54,housemaid,married,primary,no,212,no,no,cellular,12,aug,4,-1,0,unknown,no
325,46,technician,married,tertiary,no,405,no,no,cellular,11,aug,3,-1,0,unknown,no
326,39,technician,married,tertiary,no,209,no,no,unknown,23,jul,2,-1,0,unknown,no
327,39,admin.,single,secondary,no,470,yes,no,unknown,20,jun,2,-1,0,unknown,no
328,28,admin.,married,secondary,no,6429,yes,yes,unknown,27,may,2,-1,0,unknown,no
329,52,technician,married,secondary,no,-33,no,no,cellular,20,aug,2,-1,0,unknown,no
330,37,blue-collar,single,secondary,no,3764,no,no,unknown,16,jun,1,-1,0,unknown,no
331,31,services,single,secondary,no,456,yes,no,cellular,28,jul,11,-1,0,unknown,no
332,41,blue-collar,divorced,secondary,no,-224,yes,no,cellular,2,feb,2,-1,0,unknown,no
333,31,technician,single,secondary,no,137,no,no,cellular,27,aug,14,-1,0,unknown,no
334,42,admin.,divorced,secondary,no,814,yes,no,cellular,2,feb,5,-1,0,unknown,no
335,27,technician,married,secondary,no,876,yes,no,cellular,18,may,1,355,1,failure,no
336,40,management,married,tertiary,no,423,yes,no,cellular,30,jul,24,-1,0,unknown,no
337,35,management,married,tertiary,no,4286,yes,no,unknown,9,may,1,-1,0,unknown,no
338,30,blue-collar,married,secondary,no,194,yes,no,cellular,8,may,3,-1,0,unknown,no
339,52,technician,divorced,tertiary,no,728,no,no,unknown,16,jun,1,-1,0,unknown,no
340,31,blue-collar,single,secondary,no,-78,yes,yes,unknown,23,may,2,-1,0,unknown,no
341,38,services,married,secondary,no,123,yes,yes,telephone,16,jul,6,-1,0,unknown,no
342,38,technician,divorced,tertiary,no,1307,no,no,cellular,14,may,2,-1,0,unknown,no
343,31,blue-collar,married,primary,no,3283,yes,no,unknown,29,may,5,-1,0,unknown,no
344,45,technician,married,secondary,no,1673,no,no,cellular,23,oct,1,-1,0,unknown,no
345,33,technician,married,secondary,no,390,yes,no,cellular,8,aug,2,-1,0,unknown,no
346,46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,2,-1,0,unknown,no
347,54,blue-collar,married,primary,no,433,yes,no,cellular,20,apr,5,-1,0,unknown,no
348,39,blue-collar,married,tertiary,no,10483,no,no,unknown,9,jun,1,-1,0,unknown,no
349,32,technician,married,tertiary,no,1868,no,no,cellular,27,aug,16,-1,0,unknown,no
350,44,blue-collar,married,secondary,no,-54,yes,yes,unknown,26,may,1,-1,0,unknown,no
351,35,technician,single,tertiary,no,303,no,no,cellular,13,aug,2,-1,0,unknown,no
352,39,blue-collar,married,primary,no,2169,no,no,unknown,17,jun,2,-1,0,unknown,no
353,34,blue-collar,married,secondary,no,291,yes,no,unknown,6,jun,5,-1,0,unknown,no
354,40,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,2,169,1,failure,no
355,32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,1,-1,0,unknown,no
356,45,entrepreneur,married,primary,no,276,yes,yes,cellular,14,may,1,364,1,failure,no
357,39,technician,married,tertiary,no,3911,yes,no,cellular,18,nov,2,-1,0,unknown,no
358,37,management,married,secondary,no,-499,yes,no,cellular,21,nov,3,-1,0,unknown,no
359,23,blue-collar,single,secondary,no,206,yes,no,cellular,20,apr,3,-1,0,unknown,no
360,25,student,single,secondary,no,1790,no,no,unknown,30,may,3,-1,0,unknown,no
361,38,blue-collar,married,primary,no,15477,no,no,unknown,20,jun,2,-1,0,unknown,no
362,26,blue-collar,single,secondary,no,474,yes,no,cellular,15,may,2,-1,0,unknown,no
363,78,retired,married,secondary,no,220,no,no,cellular,4,aug,1,-1,0,unknown,no
364,28,blue-collar,single,secondary,no,-267,yes,no,unknown,20,jun,4,-1,0,unknown,no
365,53,entrepreneur,married,secondary,no,162,yes,no,cellular,7,may,2,-1,0,unknown,no
366,31,technician,married,secondary,no,1032,yes,no,unknown,26,may,6,-1,0,unknown,no
367,26,student,single,secondary,no,611,no,no,cellular,5,jun,3,-1,0,unknown,no
368,41,admin.,married,secondary,no,124,yes,no,cellular,12,may,3,-1,0,unknown,no
369,27,management,single,secondary,no,0,yes,yes,cellular,28,jul,2,-1,0,unknown,no
370,59,technician,divorced,secondary,no,0,no,no,cellular,5,aug,1,-1,0,unknown,no
371,33,technician,married,tertiary,no,-482,yes,no,cellular,29,jul,3,-1,0,unknown,no
372,33,blue-collar,married,secondary,no,527,yes,yes,unknown,8,may,2,-1,0,unknown,no
373,55,retired,married,tertiary,no,8037,no,no,cellular,3,feb,2,-1,0,unknown,no
374,45,housemaid,married,tertiary,no,0,no,no,unknown,9,jun,1,-1,0,unknown,no
375,58,management,divorced,tertiary,no,347,no,no,unknown,15,may,1,-1,0,unknown,no
376,44,blue-collar,married,secondary,no,87,yes,no,unknown,19,may,3,-1,0,unknown,no
377,45,blue-collar,married,secondary,no,39,no,no,unknown,6,may,1,-1,0,unknown,no
378,27,admin.,married,primary,no,395,yes,no,cellular,20,apr,2,-1,0,unknown,no
379,29,services,married,secondary,no,363,yes,no,cellular,15,may,1,-1,0,unknown,no
380,30,blue-collar,married,secondary,no,2583,yes,no,cellular,14,may,3,-1,0,unknown,no
381,32,technician,divorced,secondary,no,2,yes,no,unknown,11,jun,17,-1,0,unknown,no
382,37,technician,divorced,secondary,no,1981,yes,no,unknown,9,may,1,-1,0,unknown,no
383,44,management,married,tertiary,no,226,yes,no,cellular,17,nov,3,-1,0,unknown,no
384,34,blue-collar,married,secondary,no,504,yes,no,unknown,28,may,2,-1,0,unknown,no
385,40,blue-collar,married,secondary,no,5880,yes,no,unknown,26,may,6,-1,0,unknown,no
386,28,blue-collar,married,primary,no,702,yes,no,unknown,26,jun,2,-1,0,unknown,no
387,58,blue-collar,married,secondary,no,1626,no,no,cellular,20,aug,4,-1,0,unknown,no
388,32,entrepreneur,married,secondary,no,135,yes,no,unknown,7,may,2,-1,0,unknown,no
389,52,admin.,divorced,secondary,no,1256,yes,no,cellular,1,apr,3,-1,0,unknown,no
390,57,retired,married,primary,no,37,no,no,unknown,25,jun,2,-1,0,unknown,no
391,40,blue-collar,married,primary,no,-740,yes,no,unknown,20,may,3,-1,0,unknown,no
392,54,blue-collar,married,primary,no,466,no,no,cellular,4,jul,1,-1,0,unknown,no
393,32,admin.,married,secondary,no,280,yes,no,cellular,18,jul,4,-1,0,unknown,no
394,42,self-employed,married,tertiary,no,52,yes,no,cellular,16,apr,1,-1,0,unknown,no
395,46,services,married,secondary,no,1757,yes,no,unknown,14,may,4,-1,0,unknown,no
396,35,technician,married,secondary,no,587,no,yes,cellular,21,nov,8,126,5,other,no
397,52,admin.,married,primary,no,321,yes,no,unknown,30,may,4,-1,0,unknown,no
398,22,services,single,secondary,no,361,no,no,telephone,7,jun,4,367,2,failure,no
399,35,blue-collar,divorced,unknown,no,172,no,no,unknown,11,oct,1,381,2,other,no
400,31,technician,single,secondary,no,2,no,yes,cellular,11,aug,4,-1,0,unknown,no
401,55,blue-collar,married,primary,no,-317,yes,no,unknown,28,may,1,-1,0,unknown,no
402,51,blue-collar,married,primary,yes,-283,yes,no,unknown,12,may,4,-1,0,unknown,no
403,30,management,married,tertiary,no,126,yes,yes,cellular,23,jul,10,-1,0,unknown,no
404,58,blue-collar,divorced,secondary,no,543,no,yes,telephone,17,jul,3,-1,0,unknown,no
405,35,blue-collar,married,secondary,no,25,yes,no,unknown,8,may,5,-1,0,unknown,no
406,32,management,married,tertiary,no,273,yes,yes,cellular,18,jul,3,-1,0,unknown,no
407,42,admin.,married,secondary,no,208,yes,no,unknown,27,may,2,-1,0,unknown,no
408,52,management,married,tertiary,no,1209,no,no,cellular,8,aug,4,-1,0,unknown,no
409,30,blue-collar,married,primary,no,-430,yes,no,unknown,30,may,5,-1,0,unknown,no
410,52,blue-collar,married,secondary,no,-397,no,yes,cellular,4,aug,1,-1,0,unknown,no
411,23,admin.,single,secondary,no,589,yes,no,cellular,6,may,1,-1,0,unknown,no
412,30,blue-collar,married,primary,no,190,no,no,telephone,12,may,2,370,1,failure,no
413,57,management,married,secondary,no,7633,no,no,cellular,12,aug,1,-1,0,unknown,no
414,37,blue-collar,married,secondary,no,80,yes,yes,unknown,9,aug,1,461,5,failure,no
415,26,admin.,single,tertiary,no,617,no,no,cellular,15,jun,1,-1,0,unknown,no
416,40,technician,married,secondary,no,318,no,no,cellular,21,aug,4,-1,0,unknown,no
417,34,technician,single,tertiary,no,0,yes,no,cellular,17,apr,2,-1,0,unknown,no
418,45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,7,may,1,169,5,failure,no
419,32,blue-collar,married,secondary,no,38,yes,no,unknown,23,may,5,-1,0,unknown,no
420,39,management,single,tertiary,no,122,yes,no,cellular,5,feb,1,-1,0,unknown,no
421,32,technician,married,secondary,no,95,no,yes,cellular,18,jul,2,-1,0,unknown,no
422,40,management,married,tertiary,no,-1737,yes,yes,cellular,31,jul,4,-1,0,unknown,no
423,22,student,single,secondary,no,2589,yes,no,cellular,15,may,1,352,1,other,no
424,34,management,single,tertiary,no,2455,no,no,cellular,8,aug,6,-1,0,unknown,no
425,41,technician,married,secondary,no,1344,no,no,cellular,22,aug,6,-1,0,unknown,no
426,43,technician,single,tertiary,no,27733,yes,no,unknown,3,jun,7,-1,0,unknown,no
427,29,services,single,secondary,no,-72,yes,no,unknown,12,may,1,-1,0,unknown,no
428,51,technician,married,secondary,no,-396,yes,no,cellular,29,jul,6,-1,0,unknown,no
429,54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,5,feb,7,196,3,failure,no
430,44,technician,divorced,secondary,no,809,yes,no,unknown,15,may,4,-1,0,unknown,no
431,46,management,married,tertiary,no,740,yes,no,cellular,8,may,1,359,2,failure,no
432,30,blue-collar,single,secondary,no,327,yes,no,telephone,18,may,2,-1,0,unknown,no
433,32,technician,married,secondary,no,-1,no,no,cellular,14,aug,6,-1,0,unknown,no
434,49,blue-collar,married,primary,no,0,no,no,unknown,14,may,2,-1,0,unknown,no
435,64,retired,married,secondary,no,1176,no,no,cellular,3,feb,1,-1,0,unknown,no
436,25,management,single,tertiary,no,710,no,no,unknown,9,jul,1,-1,0,unknown,no
437,36,technician,single,secondary,no,634,yes,no,cellular,6,may,2,250,2,failure,no
438,42,technician,married,tertiary,no,849,no,no,cellular,13,aug,2,-1,0,unknown,no
439,37,blue-collar,married,secondary,no,1,no,no,unknown,6,jun,2,-1,0,unknown,no
440,46,unknown,married,unknown,no,677,no,no,cellular,3,feb,1,82,1,failure,no
441,59,retired,married,primary,no,13,no,no,cellular,28,jan,2,-1,0,unknown,no
442,60,retired,married,secondary,no,1390,no,yes,unknown,13,may,2,-1,0,unknown,no
443,47,technician,married,secondary,no,356,no,no,cellular,29,jul,5,-1,0,unknown,no
444,49,management,married,secondary,no,1601,no,no,cellular,29,jul,5,-1,0,unknown,no
445,54,retired,married,secondary,no,2950,no,no,cellular,11,aug,2,-1,0,unknown,no
446,45,technician,single,secondary,no,1196,yes,no,cellular,14,jul,6,-1,0,unknown,no
447,42,management,married,tertiary,no,365,yes,no,unknown,19,may,2,-1,0,unknown,no
448,30,blue-collar,single,secondary,no,1073,yes,no,cellular,5,may,4,-1,0,unknown,no
449,36,blue-collar,married,primary,no,0,no,no,unknown,6,jun,1,-1,0,unknown,no
450,31,technician,married,secondary,no,-556,yes,no,cellular,7,aug,2,-1,0,unknown,no
451,45,services,married,secondary,no,1550,yes,no,unknown,5,jun,6,-1,0,unknown,no
452,26,unknown,single,secondary,no,3247,no,no,telephone,6,feb,3,-1,0,unknown,no
453,49,admin.,married,secondary,no,300,no,no,cellular,12,aug,2,-1,0,unknown,no
454,59,blue-collar,married,secondary,no,-1336,no,yes,cellular,7,jul,2,-1,0,unknown,no
455,32,services,single,secondary,no,187,yes,no,unknown,29,may,1,-1,0,unknown,no
456,41,technician,single,tertiary,no,431,no,no,cellular,26,apr,2,186,3,success,no
457,65,retired,married,unknown,no,679,no,no,cellular,13,may,2,178,1,success,no
458,27,services,married,secondary,no,15,yes,no,unknown,16,may,1,-1,0,unknown,no
459,47,blue-collar,married,primary,no,146,yes,yes,unknown,19,may,5,-1,0,unknown,no
460,60,retired,married,secondary,no,2537,yes,yes,unknown,15,may,1,-1,0,unknown,no
461,53,blue-collar,married,secondary,no,3036,yes,no,cellular,21,nov,2,190,1,other,no
462,49,blue-collar,married,secondary,no,1264,no,no,cellular,8,aug,3,-1,0,unknown,no
463,57,management,married,tertiary,no,1341,yes,no,unknown,8,may,2,-1,0,unknown,no
464,38,admin.,married,secondary,no,976,yes,yes,unknown,19,may,2,-1,0,unknown,no
465,42,blue-collar,married,primary,no,321,yes,no,unknown,14,may,3,-1,0,unknown,no
466,35,management,single,unknown,no,343,no,no,cellular,29,jan,2,-1,0,unknown,no
467,40,self-employed,divorced,tertiary,no,4647,yes,no,telephone,8,may,2,-1,0,unknown,no
468,32,technician,married,secondary,no,587,yes,no,unknown,23,may,1,-1,0,unknown,no
469,30,blue-collar,married,secondary,no,0,no,yes,cellular,21,nov,1,-1,0,unknown,no
470,59,retired,married,secondary,no,417,yes,no,cellular,7,may,2,-1,0,unknown,no
471,58,retired,married,primary,no,928,no,no,cellular,26,may,1,-1,0,unknown,no
472,51,housemaid,married,primary,no,1521,no,no,unknown,6,jun,1,-1,0,unknown,no
473,51,blue-collar,divorced,secondary,no,104,no,no,cellular,9,jul,1,-1,0,unknown,no
474,22,admin.,single,secondary,no,118,yes,no,unknown,16,may,1,-1,0,unknown,no
475,23,services,single,secondary,no,250,yes,no,cellular,18,may,1,-1,0,unknown,no
476,38,unemployed,married,secondary,no,0,no,no,cellular,24,jul,2,-1,0,unknown,no
477,45,retired,married,secondary,no,900,yes,no,cellular,5,feb,4,266,4,other,no
478,41,blue-collar,married,secondary,no,1394,yes,no,cellular,21,nov,1,-1,0,unknown,no
479,37,management,married,tertiary,no,2987,yes,no,telephone,16,nov,8,96,1,success,no
480,53,retired,married,secondary,no,1630,no,no,unknown,5,jun,1,-1,0,unknown,no
481,20,student,single,secondary,no,-322,yes,no,unknown,20,jun,4,-1,0,unknown,no
482,43,blue-collar,married,secondary,no,960,yes,no,unknown,15,may,1,-1,0,unknown,no
483,48,management,married,secondary,no,0,no,no,cellular,19,nov,4,-1,0,unknown,no
484,33,admin.,divorced,secondary,no,-417,no,no,cellular,12,may,1,347,5,failure,no
485,35,management,single,tertiary,no,107,yes,no,cellular,6,may,3,-1,0,unknown,no
486,53,blue-collar,divorced,secondary,no,517,yes,no,unknown,18,jun,2,-1,0,unknown,no
487,47,housemaid,divorced,secondary,no,26,no,no,cellular,22,aug,4,-1,0,unknown,no
488,41,services,married,secondary,no,1717,yes,no,cellular,8,may,2,343,3,other,no
489,58,blue-collar,married,primary,no,0,no,no,telephone,25,aug,5,-1,0,unknown,no
490,44,admin.,married,secondary,no,1248,yes,yes,cellular,8,may,3,-1,0,unknown,no
491,29,services,single,secondary,no,-453,yes,no,cellular,21,jul,1,-1,0,unknown,no
492,40,blue-collar,married,secondary,no,123,yes,no,cellular,2,feb,1,241,3,failure,no
493,38,blue-collar,married,primary,no,630,yes,no,unknown,23,may,3,-1,0,unknown,no
494,42,housemaid,married,primary,no,1343,yes,no,unknown,24,jun,3,-1,0,unknown,no
495,37,blue-collar,married,primary,no,-107,yes,no,unknown,16,jun,1,-1,0,unknown,no
496,35,technician,married,secondary,no,31,no,no,cellular,25,aug,8,-1,0,unknown,no
497,40,management,single,secondary,no,900,yes,no,cellular,30,jul,2,-1,0,unknown,no
498,35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,3,-1,0,unknown,no
499,29,management,single,tertiary,no,330,yes,no,unknown,21,may,1,-1,0,unknown,no
500,49,entrepreneur,married,tertiary,no,221,yes,no,unknown,15,may,1,-1,0,unknown,no
501,44,unemployed,married,secondary,no,728,yes,no,cellular,7,apr,1,328,11,failure,no
502,58,retired,married,primary,no,1351,yes,no,telephone,17,apr,3,-1,0,unknown,no
503,40,blue-collar,married,secondary,no,1313,no,no,unknown,14,may,1,-1,0,unknown,no
504,60,blue-collar,married,primary,no,193,yes,no,telephone,12,may,2,-1,0,unknown,no
505,31,management,married,tertiary,no,2667,yes,no,cellular,2,mar,2,-1,0,unknown,no
506,56,management,divorced,tertiary,no,0,no,no,unknown,6,jun,4,-1,0,unknown,no
507,45,housemaid,married,primary,no,106,no,no,cellular,4,aug,1,-1,0,unknown,no
508,29,admin.,divorced,secondary,no,883,no,yes,cellular,8,may,1,-1,0,unknown,no
509,55,admin.,divorced,secondary,no,873,yes,yes,unknown,3,jun,1,-1,0,unknown,no
510,58,technician,married,secondary,no,760,yes,no,cellular,29,apr,7,-1,0,unknown,no
511,29,admin.,married,secondary,no,503,no,yes,cellular,5,feb,1,199,2,failure,no
512,40,technician,married,secondary,no,1159,no,no,telephone,21,oct,1,-1,0,unknown,no
513,45,self-employed,married,secondary,no,140,yes,no,cellular,6,aug,3,-1,0,unknown,no
514,40,admin.,married,secondary,no,0,yes,yes,unknown,29,may,3,-1,0,unknown,no
515,26,admin.,married,secondary,no,0,yes,no,cellular,18,jul,6,-1,0,unknown,no
516,52,blue-collar,married,primary,no,940,yes,no,cellular,17,apr,1,-1,0,unknown,no
517,34,management,married,tertiary,no,28,yes,no,cellular,2,feb,1,-1,0,unknown,no
518,36,entrepreneur,married,secondary,no,-280,no,no,unknown,17,aug,1,-1,0,unknown,no
519,35,blue-collar,single,primary,no,1772,no,no,unknown,20,jun,7,-1,0,unknown,no
520,48,admin.,married,secondary,no,-160,no,yes,cellular,28,jul,3,-1,0,unknown,no
521,40,admin.,single,secondary,no,462,yes,yes,cellular,6,apr,1,335,4,other,no
522,32,management,single,tertiary,no,154,no,yes,cellular,21,aug,3,-1,0,unknown,no
523,40,management,married,tertiary,no,1548,yes,no,cellular,13,apr,3,-1,0,unknown,no
524,21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,3,-1,0,unknown,no
525,39,entrepreneur,divorced,tertiary,no,966,yes,yes,cellular,20,nov,1,-1,0,unknown,no
526,52,blue-collar,married,primary,no,779,yes,no,unknown,16,may,3,-1,0,unknown,no
527,40,blue-collar,married,secondary,no,-365,yes,no,unknown,19,may,43,-1,0,unknown,no
528,45,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,2,-1,0,unknown,no
529,35,blue-collar,married,secondary,no,63,yes,no,cellular,9,apr,1,-1,0,unknown,no
530,42,blue-collar,married,secondary,no,5639,yes,no,cellular,17,jul,2,-1,0,unknown,no
531,45,housemaid,married,primary,no,3512,no,no,cellular,16,apr,1,-1,0,unknown,no
532,31,technician,single,secondary,no,182,no,no,cellular,28,aug,5,-1,0,unknown,no
533,48,management,divorced,tertiary,no,1492,yes,no,unknown,26,may,2,-1,0,unknown,no
534,59,blue-collar,married,secondary,no,2605,no,no,cellular,30,jan,2,-1,0,unknown,no
535,29,services,single,secondary,no,23,yes,yes,cellular,18,may,3,371,2,other,no
536,50,management,married,secondary,no,0,yes,yes,cellular,7,may,1,-1,0,unknown,no
537,37,blue-collar,married,secondary,no,1407,yes,no,cellular,21,nov,7,-1,0,unknown,no
538,42,blue-collar,divorced,primary,yes,78,yes,no,cellular,7,may,2,-1,0,unknown,no
539,47,services,married,secondary,no,440,yes,no,unknown,12,jun,1,-1,0,unknown,no
540,65,retired,married,primary,no,493,no,no,cellular,16,oct,1,182,1,failure,no
541,29,management,married,tertiary,no,760,no,yes,cellular,17,apr,2,-1,0,unknown,no
542,35,blue-collar,married,secondary,no,2074,no,no,cellular,6,feb,4,-1,0,unknown,no
543,58,retired,married,tertiary,no,0,no,no,cellular,19,aug,4,-1,0,unknown,no
544,40,management,single,tertiary,no,257,no,no,cellular,1,feb,1,209,1,failure,no
545,35,blue-collar,married,secondary,no,233,yes,no,cellular,13,may,1,176,1,failure,no
546,37,technician,married,secondary,no,1328,yes,no,cellular,14,jul,3,-1,0,unknown,no
547,25,services,single,secondary,no,-141,yes,no,cellular,18,may,2,348,2,failure,no
